sexe;preusuel;annais;dpt;nombre
2;ALICE;1915;41;8
2;ALICE;1915;42;27
2;ALICE;1915;43;14
2;ALICE;1915;44;29
2;ALICE;1915;45;10
2;ALICE;1915;46;6
2;ALICE;1915;47;6
2;ALICE;1915;49;18
2;ALICE;1915;50;32
2;ALICE;1915;51;8
2;ALICE;1915;52;8
2;ALICE;1915;53;17
2;ALICE;1915;54;22
2;ALICE;1915;55;3
2;ALICE;1915;56;26
2;ALICE;1915;57;24
2;ALICE;1915;58;21
2;ALICE;1915;59;55
2;ALICE;1915;60;14
2;ALICE;1915;61;14
2;ALICE;1915;62;46
2;ALICE;1915;63;38
2;ALICE;1915;64;10
2;ALICE;1915;65;9
2;ALICE;1915;66;9
2;ALICE;1915;67;72
2;ALICE;1915;68;51
2;ALICE;1915;69;26
2;ALICE;1915;70;11
2;ALICE;1915;71;49
2;ALICE;1915;72;51
2;ALICE;1915;73;18
2;ALICE;1915;74;27
2;ALICE;1915;75;157
2;ALICE;1915;76;76
2;ALICE;1915;77;11
2;ALICE;1915;78;44
2;ALICE;1915;79;23
2;ALICE;1915;80;11
2;ALICE;1915;81;29
2;ALICE;1915;82;16
2;ALICE;1915;83;3
2;ALICE;1915;85;39
2;ALICE;1915;86;20
2;ALICE;1915;87;23
2;ALICE;1915;88;19
2;ALICE;1915;89;8
2;ALICE;1915;90;5
2;ALICE;1915;971;3
2;ALICE;1915;972;10
2;ALICE;1915;974;16
2;ALICE;1916;01;23
2;ALICE;1916;02;9
2;ALICE;1916;03;29
2;ALICE;1916;05;4
2;ALICE;1916;07;9
2;ALICE;1916;09;3
2;ALICE;1916;10;10
2;ALICE;1916;11;9
2;ALICE;1916;12;22
2;ALICE;1916;13;10
2;ALICE;1916;14;18
2;ALICE;1916;15;10
2;ALICE;1916;16;10
2;ALICE;1916;17;15
2;ALICE;1916;18;11
2;ALICE;1916;19;7
2;ALICE;1916;21;10
2;ALICE;1916;22;29
2;ALICE;1916;23;27
2;ALICE;1916;24;14
2;ALICE;1916;25;22
2;ALICE;1916;26;11
2;ALICE;1916;27;6
2;ALICE;1916;28;11
2;ALICE;1916;29;30
2;ALICE;1916;30;14
2;ALICE;1916;31;11
2;ALICE;1916;32;6
2;ALICE;1916;33;9
2;ALICE;1916;34;16
2;ALICE;1916;35;16
2;ALICE;1916;36;5
2;ALICE;1916;37;11
2;ALICE;1916;38;28
2;ALICE;1916;39;8
2;ALICE;1916;40;16
2;ALICE;1916;41;10
2;ALICE;1916;42;20
2;ALICE;1916;43;5
2;ALICE;1916;44;19
2;ALICE;1916;45;11
2;ALICE;1916;46;6
2;ALICE;1916;47;4
2;ALICE;1916;48;8
2;ALICE;1916;49;12
2;ALICE;1916;50;27
2;ALICE;1916;51;11
2;ALICE;1916;52;11
2;ALICE;1916;53;13
2;ALICE;1916;54;9
2;ALICE;1916;55;12
2;ALICE;1916;56;18
2;ALICE;1916;57;21
2;ALICE;1916;58;20
2;ALICE;1916;59;38
2;ALICE;1916;60;9
2;ALICE;1916;61;19
2;ALICE;1916;62;42
2;ALICE;1916;63;25
2;ALICE;1916;64;13
2;ALICE;1916;65;8
2;ALICE;1916;66;9
2;ALICE;1916;67;53
2;ALICE;1916;68;39
2;ALICE;1916;69;27
2;ALICE;1916;70;6
2;ALICE;1916;71;32
2;ALICE;1916;72;42
2;ALICE;1916;73;14
2;ALICE;1916;74;15
2;ALICE;1916;75;138
2;ALICE;1916;76;56
2;ALICE;1916;77;7
2;ALICE;1916;78;28
2;ALICE;1916;79;36
2;ALICE;1916;80;5
2;ALICE;1916;81;12
2;ALICE;1916;82;5
2;ALICE;1916;83;6
2;ALICE;1916;84;4
2;ALICE;1916;85;24
2;ALICE;1916;86;19
2;ALICE;1916;87;9
2;ALICE;1916;88;21
2;ALICE;1916;90;5
2;ALICE;1916;971;3
2;ALICE;1916;972;9
2;ALICE;1916;973;3
2;ALICE;1916;974;13
2;ALICE;1917;01;9
2;ALICE;1917;02;6
2;ALICE;1917;03;30
2;ALICE;1917;04;4
2;ALICE;1917;05;5
2;ALICE;1917;06;9
2;ALICE;1917;07;7
2;ALICE;1917;08;5
2;ALICE;1917;09;5
2;ALICE;1917;10;5
2;ALICE;1917;11;15
2;ALICE;1917;12;22
2;ALICE;1917;13;9
2;ALICE;1917;14;22
2;ALICE;1917;15;10
2;ALICE;1917;16;9
2;ALICE;1917;17;16
2;ALICE;1917;18;11
2;ALICE;1917;19;9
2;ALICE;1917;21;10
2;ALICE;1917;22;32
2;ALICE;1917;23;15
2;ALICE;1917;24;26
2;ALICE;1917;25;21
2;ALICE;1917;26;4
2;ALICE;1917;27;13
2;ALICE;1917;28;15
2;ALICE;1917;29;38
2;ALICE;1917;30;26
2;ALICE;1917;31;9
2;ALICE;1917;32;11
2;ALICE;1917;33;11
2;ALICE;1917;34;23
2;ALICE;1917;35;15
2;ALICE;1917;36;8
2;ALICE;1917;37;7
2;ALICE;1917;38;20
2;ALICE;1917;39;8
2;ALICE;1917;40;19
2;ALICE;1917;41;3
2;ALICE;1917;42;19
2;ALICE;1917;43;11
2;ALICE;1917;44;15
2;ALICE;1917;45;15
2;ALICE;1917;46;8
2;ALICE;1917;47;6
2;ALICE;1917;49;12
2;ALICE;1917;50;36
2;ALICE;1917;51;15
2;ALICE;1917;52;7
2;ALICE;1917;53;18
2;ALICE;1917;54;16
2;ALICE;1917;55;8
2;ALICE;1917;56;18
2;ALICE;1917;57;12
2;ALICE;1917;58;25
2;ALICE;1917;59;34
2;ALICE;1917;60;9
2;ALICE;1917;61;17
2;ALICE;1917;62;53
2;ALICE;1917;63;25
2;ALICE;1917;64;18
2;ALICE;1917;65;5
2;ALICE;1917;66;6
2;ALICE;1917;67;57
2;ALICE;1917;68;34
2;ALICE;1917;69;32
2;ALICE;1917;70;7
2;ALICE;1917;71;38
2;ALICE;1917;72;44
2;ALICE;1917;73;15
2;ALICE;1917;74;21
2;ALICE;1917;75;148
2;ALICE;1917;76;68
2;ALICE;1917;77;19
2;ALICE;1917;78;21
2;ALICE;1917;79;30
2;ALICE;1917;80;10
2;ALICE;1917;81;13
2;ALICE;1917;82;12
2;ALICE;1917;83;8
2;ALICE;1917;84;7
2;ALICE;1917;85;25
2;ALICE;1917;86;18
2;ALICE;1917;87;15
2;ALICE;1917;88;14
2;ALICE;1917;89;14
2;ALICE;1917;90;5
2;ALICE;1917;971;5
2;ALICE;1917;972;4
2;ALICE;1917;973;4
2;ALICE;1917;974;17
2;ALICE;1918;01;17
2;ALICE;1918;02;4
2;ALICE;1918;03;23
2;ALICE;1918;04;5
2;ALICE;1918;06;4
2;ALICE;1918;07;16
2;ALICE;1918;09;9
2;ALICE;1918;10;11
2;ALICE;1918;11;15
2;ALICE;1918;12;32
2;ALICE;1918;13;13
2;ALICE;1918;14;32
2;ALICE;1918;15;11
2;ALICE;1918;16;11
2;ALICE;1918;17;10
2;ALICE;1918;18;11
2;ALICE;1918;19;13
2;ALICE;1918;21;15
2;ALICE;1918;22;45
2;ALICE;1918;23;18
2;ALICE;1918;24;25
2;ALICE;1918;25;28
2;ALICE;1918;26;13
2;ALICE;1918;27;11
2;ALICE;1918;28;16
2;ALICE;1918;29;31
2;ALICE;1918;30;25
2;ALICE;1918;31;18
2;ALICE;1918;32;16
2;ALICE;1918;33;17
2;ALICE;1918;34;14
2;ALICE;1918;35;20
2;ALICE;1918;36;9
2;ALICE;1918;37;10
2;ALICE;1918;38;25
2;ALICE;1918;39;12
2;ALICE;1918;40;16
2;ALICE;1918;41;12
2;ALICE;1918;42;26
2;ALICE;1918;43;18
2;ALICE;1918;44;18
2;ALICE;1918;45;14
2;ALICE;1918;46;7
2;ALICE;1918;47;6
2;ALICE;1918;48;7
2;ALICE;1918;49;14
2;ALICE;1918;50;42
2;ALICE;1918;51;5
2;ALICE;1918;52;12
2;ALICE;1918;53;23
2;ALICE;1918;54;12
2;ALICE;1918;55;6
2;ALICE;1918;56;19
2;ALICE;1918;57;29
2;ALICE;1918;58;31
2;ALICE;1918;59;20
2;ALICE;1918;60;10
2;ALICE;1918;61;23
2;ALICE;1918;62;56
2;ALICE;1918;63;34
2;ALICE;1918;64;17
2;ALICE;1918;65;9
2;ALICE;1918;66;16
2;ALICE;1918;67;61
2;ALICE;1918;68;36
2;ALICE;1918;69;31
2;ALICE;1918;70;16
2;ALICE;1918;71;43
2;ALICE;1918;72;50
2;ALICE;1918;73;21
2;ALICE;1918;74;24
2;ALICE;1918;75;110
2;ALICE;1918;76;74
2;ALICE;1918;77;14
2;ALICE;1918;78;27
2;ALICE;1918;79;35
2;ALICE;1918;80;9
2;ALICE;1918;81;16
2;ALICE;1918;82;5
2;ALICE;1918;83;3
2;ALICE;1918;84;6
2;ALICE;1918;85;36
2;ALICE;1918;86;15
2;ALICE;1918;87;16
2;ALICE;1918;88;27
2;ALICE;1918;89;8
2;ALICE;1918;90;5
2;ALICE;1918;971;5
2;ALICE;1918;972;7
2;ALICE;1918;973;3
2;ALICE;1918;974;8
2;ALICE;1919;01;17
2;ALICE;1919;02;12
2;ALICE;1919;03;33
2;ALICE;1919;05;7
2;ALICE;1919;06;6
2;ALICE;1919;07;19
2;ALICE;1919;08;4
2;ALICE;1919;09;7
2;ALICE;1919;10;9
2;ALICE;1919;11;11
2;ALICE;1919;12;31
2;ALICE;1919;13;21
2;ALICE;1919;14;31
2;ALICE;1919;15;8
2;ALICE;1919;16;13
2;ALICE;1919;17;15
2;ALICE;1919;18;13
2;ALICE;1919;19;15
2;ALICE;1919;20;3
2;ALICE;1919;21;20
2;ALICE;1919;22;58
2;ALICE;1919;23;22
2;ALICE;1919;24;28
2;ALICE;1919;25;28
2;ALICE;1919;26;10
2;ALICE;1919;27;25
2;ALICE;1919;28;15
2;ALICE;1919;29;33
2;ALICE;1919;30;27
2;ALICE;1919;31;14
2;ALICE;1919;32;13
2;ALICE;1919;33;19
2;ALICE;1919;34;24
2;ALICE;1919;35;20
2;ALICE;1919;36;11
2;ALICE;1919;37;7
2;ALICE;1919;38;31
2;ALICE;1919;39;14
2;ALICE;1919;40;15
2;ALICE;1919;41;17
2;ALICE;1919;42;25
2;ALICE;1919;43;20
2;ALICE;1919;44;23
2;ALICE;1919;45;12
2;ALICE;1919;46;4
2;ALICE;1919;47;10
2;ALICE;1919;48;3
2;ALICE;1919;49;18
2;ALICE;1919;50;45
2;ALICE;1919;51;10
2;ALICE;1919;52;4
2;ALICE;1919;53;21
2;ALICE;1919;54;15
2;ALICE;1919;55;3
2;ALICE;1919;56;24
2;ALICE;1919;57;36
2;ALICE;1919;58;24
2;ALICE;1919;59;59
2;ALICE;1919;60;19
2;ALICE;1919;61;23
2;ALICE;1919;62;50
2;ALICE;1919;63;23
2;ALICE;1919;64;19
2;ALICE;1919;65;19
2;ALICE;1919;66;11
2;ALICE;1919;67;106
2;ALICE;1919;68;68
2;ALICE;1919;69;32
2;ALICE;1919;70;13
2;ALICE;1919;71;38
2;ALICE;1919;72;47
2;ALICE;1919;73;22
2;ALICE;1919;74;28
2;ALICE;1919;75;151
2;ALICE;1919;76;68
2;ALICE;1919;77;21
2;ALICE;1919;78;30
2;ALICE;1919;79;22
2;ALICE;1919;80;7
2;ALICE;1919;81;24
2;ALICE;1919;82;14
2;ALICE;1919;83;7
2;ALICE;1919;85;32
2;ALICE;1919;86;14
2;ALICE;1919;87;15
2;ALICE;1919;88;24
2;ALICE;1919;89;8
2;ALICE;1919;90;3
2;ALICE;1919;971;5
2;ALICE;1919;972;5
2;ALICE;1919;974;13
2;ALICE;1920;01;26
2;ALICE;1920;02;9
2;ALICE;1920;03;52
2;ALICE;1920;04;5
2;ALICE;1920;05;3
2;ALICE;1920;06;4
2;ALICE;1920;07;35
2;ALICE;1920;08;15
2;ALICE;1920;09;22
2;ALICE;1920;10;13
2;ALICE;1920;11;15
2;ALICE;1920;12;56
2;ALICE;1920;13;28
2;ALICE;1920;14;39
2;ALICE;1920;15;16
2;ALICE;1920;16;20
2;ALICE;1920;17;21
2;ALICE;1920;18;34
2;ALICE;1920;19;21
2;ALICE;1920;21;32
2;ALICE;1920;22;65
2;ALICE;1920;23;45
2;ALICE;1920;24;70
2;ALICE;1920;25;28
2;ALICE;1920;26;23
2;ALICE;1920;27;36
2;ALICE;1920;28;16
2;ALICE;1920;29;65
2;ALICE;1920;30;46
2;ALICE;1920;31;27
2;ALICE;1920;32;26
2;ALICE;1920;33;28
2;ALICE;1920;34;51
2;ALICE;1920;35;28
2;ALICE;1920;36;14
2;ALICE;1920;37;24
2;ALICE;1920;38;47
2;ALICE;1920;39;23
2;ALICE;1920;40;25
2;ALICE;1920;41;19
2;ALICE;1920;42;33
2;ALICE;1920;43;26
2;ALICE;1920;44;45
2;ALICE;1920;45;20
2;ALICE;1920;46;15
2;ALICE;1920;47;13
2;ALICE;1920;48;10
2;ALICE;1920;49;30
2;ALICE;1920;50;62
2;ALICE;1920;51;20
2;ALICE;1920;52;16
2;ALICE;1920;53;44
2;ALICE;1920;54;40
2;ALICE;1920;55;15
2;ALICE;1920;56;40
2;ALICE;1920;57;61
2;ALICE;1920;58;43
2;ALICE;1920;59;124
2;ALICE;1920;60;13
2;ALICE;1920;61;37
2;ALICE;1920;62;80
2;ALICE;1920;63;56
2;ALICE;1920;64;26
2;ALICE;1920;65;19
2;ALICE;1920;66;23
2;ALICE;1920;67;158
2;ALICE;1920;68;123
2;ALICE;1920;69;58
2;ALICE;1920;70;22
2;ALICE;1920;71;79
2;ALICE;1920;72;78
2;ALICE;1920;73;43
2;ALICE;1920;74;44
2;ALICE;1920;75;216
2;ALICE;1920;76;105
2;ALICE;1920;77;15
2;ALICE;1920;78;52
2;ALICE;1920;79;43
2;ALICE;1920;80;22
2;ALICE;1920;81;45
2;ALICE;1920;82;19
2;ALICE;1920;83;12
2;ALICE;1920;84;6
2;ALICE;1920;85;71
2;ALICE;1920;86;35
2;ALICE;1920;87;40
2;ALICE;1920;88;37
2;ALICE;1920;89;17
2;ALICE;1920;90;10
2;ALICE;1920;971;10
2;ALICE;1920;972;5
2;ALICE;1920;974;7
2;ALICE;1921;01;19
2;ALICE;1921;02;19
2;ALICE;1921;03;51
2;ALICE;1921;04;3
2;ALICE;1921;05;12
2;ALICE;1921;06;4
2;ALICE;1921;07;34
2;ALICE;1921;08;17
2;ALICE;1921;09;22
2;ALICE;1921;10;16
2;ALICE;1921;11;26
2;ALICE;1921;12;53
2;ALICE;1921;13;30
2;ALICE;1921;14;30
2;ALICE;1921;15;28
2;ALICE;1921;16;28
2;ALICE;1921;17;26
2;ALICE;1921;18;26
2;ALICE;1921;19;24
2;ALICE;1921;21;18
2;ALICE;1921;22;83
2;ALICE;1921;23;35
2;ALICE;1921;24;44
2;ALICE;1921;25;41
2;ALICE;1921;26;25
2;ALICE;1921;27;20
2;ALICE;1921;28;23
2;ALICE;1921;29;58
2;ALICE;1921;30;49
2;ALICE;1921;31;29
2;ALICE;1921;32;31
2;ALICE;1921;33;26
2;ALICE;1921;34;34
2;ALICE;1921;35;34
2;ALICE;1921;36;17
2;ALICE;1921;37;20
2;ALICE;1921;38;54
2;ALICE;1921;39;26
2;ALICE;1921;40;25
2;ALICE;1921;41;19
2;ALICE;1921;42;44
2;ALICE;1921;43;32
2;ALICE;1921;44;53
2;ALICE;1921;45;20
2;ALICE;1921;46;15
2;ALICE;1921;47;23
2;ALICE;1921;48;10
2;ALICE;1921;49;31
2;ALICE;1921;50;62
2;ALICE;1921;51;23
2;ALICE;1921;52;23
2;ALICE;1921;53;22
2;ALICE;1921;54;47
2;ALICE;1921;55;11
2;ALICE;1921;56;44
2;ALICE;1921;57;65
2;ALICE;1921;58;37
2;ALICE;1921;59;114
2;ALICE;1921;60;18
2;ALICE;1921;61;29
2;ALICE;1921;62;79
2;ALICE;1921;63;62
2;ALICE;1921;64;26
2;ALICE;1921;65;13
2;ALICE;1921;66;15
2;ALICE;1921;67;181
2;ALICE;1921;68;124
2;ALICE;1921;69;54
2;ALICE;1921;70;12
2;ALICE;1921;71;77
2;ALICE;1921;72;53
2;ALICE;1921;73;41
2;ALICE;1921;74;27
2;ALICE;1921;75;200
2;ALICE;1921;76;81
2;ALICE;1921;77;24
2;ALICE;1921;78;45
2;ALICE;1921;79;35
2;ALICE;1921;80;20
2;ALICE;1921;81;41
2;ALICE;1921;82;25
2;ALICE;1921;83;9
2;ALICE;1921;84;11
2;ALICE;1921;85;64
2;ALICE;1921;86;26
2;ALICE;1921;87;31
2;ALICE;1921;88;26
2;ALICE;1921;89;16
2;ALICE;1921;90;13
2;ALICE;1921;971;5
2;ALICE;1921;972;9
2;ALICE;1921;973;4
2;ALICE;1921;974;12
2;ALICE;1922;01;36
2;ALICE;1922;02;17
2;ALICE;1922;03;59
2;ALICE;1922;04;3
2;ALICE;1922;05;5
2;ALICE;1922;06;10
2;ALICE;1922;07;32
2;ALICE;1922;08;10
2;ALICE;1922;09;15
2;ALICE;1922;10;11
2;ALICE;1922;11;20
2;ALICE;1922;12;50
2;ALICE;1922;13;21
2;ALICE;1922;14;36
2;ALICE;1922;15;24
2;ALICE;1922;16;17
2;ALICE;1922;17;11
2;ALICE;1922;18;21
2;ALICE;1922;19;34
2;ALICE;1922;21;21
2;ALICE;1922;22;85
2;ALICE;1922;23;43
2;ALICE;1922;24;43
2;ALICE;1922;25;19
2;ALICE;1922;26;18
2;ALICE;1922;27;23
2;ALICE;1922;28;18
2;ALICE;1922;29;79
2;ALICE;1922;30;47
2;ALICE;1922;31;22
2;ALICE;1922;32;27
2;ALICE;1922;33;26
2;ALICE;1922;34;36
2;ALICE;1922;35;29
2;ALICE;1922;36;16
2;ALICE;1922;37;13
2;ALICE;1922;38;36
2;ALICE;1922;39;19
2;ALICE;1922;40;44
2;ALICE;1922;41;13
2;ALICE;1922;42;50
2;ALICE;1922;43;31
2;ALICE;1922;44;46
2;ALICE;1922;45;15
2;ALICE;1922;46;11
2;ALICE;1922;47;16
2;ALICE;1922;48;12
2;ALICE;1922;49;28
2;ALICE;1922;50;57
2;ALICE;1922;51;19
2;ALICE;1922;52;11
2;ALICE;1922;53;30
2;ALICE;1922;54;33
2;ALICE;1922;55;16
2;ALICE;1922;56;42
2;ALICE;1922;57;67
2;ALICE;1922;58;33
2;ALICE;1922;59;106
2;ALICE;1922;60;20
2;ALICE;1922;61;29
2;ALICE;1922;62;79
2;ALICE;1922;63;59
2;ALICE;1922;64;29
2;ALICE;1922;65;13
2;ALICE;1922;66;22
2;ALICE;1922;67;164
2;ALICE;1922;68;120
2;ALICE;1922;69;52
2;ALICE;1922;70;15
2;ALICE;1922;71;60
2;ALICE;1922;72;57
2;ALICE;1922;73;41
2;ALICE;1922;74;38
2;ALICE;1922;75;149
2;ALICE;1922;76;85
2;ALICE;1922;77;22
2;ALICE;1922;78;33
2;ALICE;1922;79;37
2;ALICE;1922;80;9
2;ALICE;1922;81;38
2;ALICE;1922;82;20
2;ALICE;1922;83;7
2;ALICE;1922;84;6
2;ALICE;1922;85;41
2;ALICE;1922;86;28
2;ALICE;1922;87;26
2;ALICE;1922;88;24
2;ALICE;1922;89;11
2;ALICE;1922;90;8
2;ALICE;1922;972;4
2;ALICE;1922;974;7
2;ALICE;1923;01;33
2;ALICE;1923;02;22
2;ALICE;1923;03;48
2;ALICE;1923;04;4
2;ALICE;1923;05;9
1;ALICE;1923;06;16
1;ALICE;1923;07;26
1;ALICE;1923;08;10
1;ALICE;1923;09;34
2;ALICE;1923;10;9
2;ALICE;1923;11;30
2;ALICE;1923;12;46
2;ALICE;1923;13;24
2;ALICE;1923;14;18
2;ALICE;1923;15;22
2;ALICE;1923;16;20
2;ALICE;1923;17;22
2;ALICE;1923;18;14
2;ALICE;1923;19;16
2;ALICE;1923;21;22
2;ALICE;1923;22;98
2;ALICE;1923;23;27
2;ALICE;1923;24;41
2;ALICE;1923;25;23
2;ALICE;1923;26;11
2;ALICE;1923;27;15
2;ALICE;1923;28;8
2;ALICE;1923;29;67
2;ALICE;1923;30;41
2;ALICE;1923;31;24
2;ALICE;1923;32;29
2;ALICE;1923;33;27
2;ALICE;1923;34;35
2;ALICE;1923;35;30
2;ALICE;1923;36;17
2;ALICE;1923;37;14
2;ALICE;1923;38;45
2;ALICE;1923;39;8
2;ALICE;1923;40;35
2;ALICE;1923;41;9
2;ALICE;1923;42;42
2;ALICE;1923;43;23
2;ALICE;1923;44;41
2;ALICE;1923;45;3
2;ALICE;1923;46;15
2;ALICE;1923;47;9
2;ALICE;1923;48;14
2;ALICE;1923;49;27
2;ALICE;1923;50;57
2;ALICE;1923;51;23
2;ALICE;1923;52;12
2;ALICE;1923;53;28
2;ALICE;1923;54;30
2;ALICE;1923;55;17
2;ALICE;1923;56;61
2;ALICE;1923;57;59
2;ALICE;1923;58;30
2;ALICE;1923;59;77
2;ALICE;1923;60;18
2;ALICE;1923;61;34
2;ALICE;1923;62;62
2;ALICE;1923;63;45
2;ALICE;1923;64;30
2;ALICE;1923;65;16
2;ALICE;1923;66;18
2;ALICE;1923;67;189
2;ALICE;1923;68;153
2;ALICE;1923;69;46
2;ALICE;1923;70;13
2;ALICE;1923;71;65
2;ALICE;1923;72;42
2;ALICE;1923;73;26
2;ALICE;1923;74;40
2;ALICE;1923;75;150
2;ALICE;1923;76;66
2;ALICE;1923;77;11
2;ALICE;1923;78;23
2;ALICE;1923;79;25
2;ALICE;1923;80;18
2;ALICE;1923;81;37
2;ALICE;1923;82;20
2;ALICE;1923;83;9
2;ALICE;1923;84;9
2;ALICE;1923;85;41
2;ALICE;1923;86;19
2;ALICE;1923;87;35
2;ALICE;1923;88;28
2;ALICE;1923;89;13
2;ALICE;1923;90;6
2;ALICE;1923;971;6
2;ALICE;1923;972;5
2;ALICE;1923;974;18
2;ALICE;1924;01;22
2;ALICE;1924;02;23
2;ALICE;1924;03;52
2;ALICE;1924;05;5
2;ALICE;1924;06;17
2;ALICE;1924;07;37
2;ALICE;1924;08;11
2;ALICE;1924;09;11
2;ALICE;1924;10;8
2;ALICE;1924;11;20
2;ALICE;1924;12;49
2;ALICE;1924;13;24
2;ALICE;1924;14;37
2;ALICE;1924;15;12
2;ALICE;1924;16;19
2;ALICE;1924;17;11
2;ALICE;1924;18;13
2;ALICE;1924;19;19
2;ALICE;1924;21;21
2;ALICE;1924;22;80
2;ALICE;1924;23;29
2;ALICE;1924;24;35
2;ALICE;1924;25;26
2;ALICE;1924;26;11
2;ALICE;1924;27;16
2;ALICE;1924;28;13
2;ALICE;1924;29;76
2;ALICE;1924;30;31
2;ALICE;1924;31;18
2;ALICE;1924;32;22
2;ALICE;1924;33;13
2;ALICE;1924;34;31
2;ALICE;1924;35;43
2;ALICE;1924;36;25
2;ALICE;1924;37;17
2;ALICE;1924;38;45
2;ALICE;1924;39;17
2;ALICE;1924;40;30
2;ALICE;1924;41;8
2;ALICE;1924;42;40
2;ALICE;1924;43;27
2;ALICE;1924;44;42
2;ALICE;1924;45;8
2;ALICE;1924;46;6
2;ALICE;1924;47;9
2;ALICE;1924;48;13
2;ALICE;1924;49;31
2;ALICE;1924;50;48
2;ALICE;1924;51;20
2;ALICE;1924;52;12
2;ALICE;1924;53;29
2;ALICE;1924;54;37
2;ALICE;1924;55;12
2;ALICE;1924;56;54
2;ALICE;1924;57;67
2;ALICE;1924;58;23
2;ALICE;1924;59;88
2;ALICE;1924;60;17
2;ALICE;1924;61;21
2;ALICE;1924;62;63
2;ALICE;1924;63;23
2;ALICE;1924;64;21
2;ALICE;1924;65;14
2;ALICE;1924;66;15
2;ALICE;1924;67;161
2;ALICE;1924;68;125
2;ALICE;1924;69;47
2;ALICE;1924;70;12
2;ALICE;1924;71;45
2;ALICE;1924;72;56
2;ALICE;1924;73;32
2;ALICE;1924;74;22
2;ALICE;1924;75;146
2;ALICE;1924;76;70
2;ALICE;1924;77;8
2;ALICE;1924;78;39
2;ALICE;1924;79;29
2;ALICE;1924;80;18
2;ALICE;1924;81;31
2;ALICE;1924;82;20
2;ALICE;1924;83;11
2;ALICE;1924;84;8
2;ALICE;1924;85;50
2;ALICE;1924;86;24
2;ALICE;1924;87;35
2;ALICE;1924;88;21
2;ALICE;1924;89;12
2;ALICE;1924;971;5
2;ALICE;1924;972;4
2;ALICE;1924;974;10
2;ALICE;1925;01;26
2;ALICE;1925;02;19
2;ALICE;1925;03;51
2;ALICE;1925;04;10
2;ALICE;1925;05;6
2;ALICE;1925;06;9
2;ALICE;1925;07;31
2;ALICE;1925;08;8
2;ALICE;1925;09;14
2;ALICE;1925;10;10
2;ALICE;1925;11;19
2;ALICE;1925;12;47
2;ALICE;1925;13;32
2;ALICE;1925;14;18
2;ALICE;1925;15;13
2;ALICE;1925;16;19
2;ALICE;1925;17;11
2;ALICE;1925;18;3
2;ALICE;1925;19;21
2;ALICE;1925;20;3
2;ALICE;1925;21;19
2;ALICE;1925;22;82
2;ALICE;1925;23;24
2;ALICE;1925;24;45
2;ALICE;1925;25;20
2;ALICE;1925;26;15
2;ALICE;1925;27;15
2;ALICE;1925;28;12
2;ALICE;1925;29;78
2;ALICE;1925;30;29
2;ALICE;1925;31;31
2;ALICE;1925;32;28
2;ALICE;1925;33;21
2;ALICE;1925;34;27
2;ALICE;1925;35;34
2;ALICE;1925;36;24
2;ALICE;1925;37;10
2;ALICE;1925;38;26
2;ALICE;1925;39;6
2;ALICE;1925;40;24
2;ALICE;1925;41;15
2;ALICE;1925;42;38
2;ALICE;1925;43;27
2;ALICE;1925;44;29
2;ALICE;1925;45;10
2;ALICE;1925;46;10
2;ALICE;1925;47;10
2;ALICE;1925;48;7
2;ALICE;1925;49;25
2;ALICE;1925;50;67
2;ALICE;1925;51;20
2;ALICE;1925;52;16
2;ALICE;1925;53;30
2;ALICE;1925;54;17
2;ALICE;1925;55;16
2;ALICE;1925;56;50
2;ALICE;1925;57;85
2;ALICE;1925;58;32
2;ALICE;1925;59;75
2;ALICE;1925;60;13
2;ALICE;1925;61;22
